text,label
Your order #974247 will arrive on 2025-05-14,0
Your order #947577 will arrive on 2025-05-04,0
Your order #695604 will arrive on 2025-05-05,0
Your order #555204 will arrive on 2025-05-23,0
Your order #775525 will arrive on 2025-05-15,0
Your order #40041 will arrive on 2025-05-03,0
Your order #108798 will arrive on 2025-05-08,0
Your order #401922 will arrive on 2025-05-07,0
Your order #816994 will arrive on 2025-05-11,0
Your order #170993 will arrive on 2025-05-25,0
Your order #615707 will arrive on 2025-05-08,0
Your order #363150 will arrive on 2025-05-23,0
Your order #494893 will arrive on 2025-05-14,0
Your order #846765 will arrive on 2025-05-07,0
Your order #78684 will arrive on 2025-05-23,0
Your order #662330 will arrive on 2025-05-23,0
Your order #366191 will arrive on 2025-05-04,0
Your order #409957 will arrive on 2025-05-02,0
Your order #93233 will arrive on 2025-05-13,0
Your order #440098 will arrive on 2025-05-13,0
Your order #633114 will arrive on 2025-05-16,0
Your order #384551 will arrive on 2025-05-03,0
Your order #517256 will arrive on 2025-05-14,0
Your order #927148 will arrive on 2025-05-17,0
Your order #498882 will arrive on 2025-05-09,0
Your order #536495 will arrive on 2025-05-12,0
Your order #354219 will arrive on 2025-05-04,0
Your order #339419 will arrive on 2025-05-23,0
Your order #563809 will arrive on 2025-05-24,0
Your order #18586 will arrive on 2025-05-06,0
Your order #562633 will arrive on 2025-05-20,0
Your order #366405 will arrive on 2025-05-23,0
Your order #12750 will arrive on 2025-05-03,0
Your order #136446 will arrive on 2025-05-23,0
Your order #185967 will arrive on 2025-05-21,0
Your order #298939 will arrive on 2025-05-21,0
Your order #777915 will arrive on 2025-05-15,0
Your order #944324 will arrive on 2025-05-06,0
Your order #787615 will arrive on 2025-05-19,0
Your order #5609 will arrive on 2025-05-22,0
Your order #750382 will arrive on 2025-05-06,0
Your order #168006 will arrive on 2025-05-16,0
Your order #122373 will arrive on 2025-05-06,0
Your order #994532 will arrive on 2025-05-18,0
Your order #998221 will arrive on 2025-05-06,0
Your order #114160 will arrive on 2025-05-18,0
Your order #948616 will arrive on 2025-05-07,0
Your order #390735 will arrive on 2025-05-12,0
Your order #132594 will arrive on 2025-05-01,0
Your order #20231 will arrive on 2025-05-16,0
Your order #290591 will arrive on 2025-05-10,0
Your order #897188 will arrive on 2025-05-10,0
Your order #927748 will arrive on 2025-05-19,0
Your order #30132 will arrive on 2025-05-16,0
Your order #955399 will arrive on 2025-05-16,0
Your order #359897 will arrive on 2025-05-16,0
Your order #888927 will arrive on 2025-05-02,0
Your order #568024 will arrive on 2025-05-03,0
Your order #313384 will arrive on 2025-05-06,0
Your order #109204 will arrive on 2025-05-05,0
Your order #808676 will arrive on 2025-05-17,0
Your order #279552 will arrive on 2025-05-14,0
Your order #854404 will arrive on 2025-05-22,0
Your order #37096 will arrive on 2025-05-22,0
Your order #873997 will arrive on 2025-05-23,0
Your order #905387 will arrive on 2025-05-01,0
Your order #827678 will arrive on 2025-05-14,0
Your order #154568 will arrive on 2025-05-11,0
Your order #205641 will arrive on 2025-05-11,0
Your order #877988 will arrive on 2025-05-23,0
Your order #621879 will arrive on 2025-05-24,0
Your order #887129 will arrive on 2025-05-19,0
Your order #161639 will arrive on 2025-05-03,0
Your order #790096 will arrive on 2025-05-08,0
Your order #112989 will arrive on 2025-05-05,0
Your order #186474 will arrive on 2025-05-04,0
Your order #313720 will arrive on 2025-05-16,0
Your order #718040 will arrive on 2025-05-16,0
Your order #259021 will arrive on 2025-05-14,0
Your order #587486 will arrive on 2025-05-06,0
Your order #434548 will arrive on 2025-05-14,0
Your order #567756 will arrive on 2025-05-20,0
Your order #399493 will arrive on 2025-05-17,0
Your order #960928 will arrive on 2025-05-20,0
Your order #410623 will arrive on 2025-05-11,0
Your order #710243 will arrive on 2025-05-17,0
Your order #992367 will arrive on 2025-05-17,0
Your order #40098 will arrive on 2025-05-19,0
Your order #916744 will arrive on 2025-05-02,0
Your order #161543 will arrive on 2025-05-04,0
Your order #90793 will arrive on 2025-05-15,0
Your order #310880 will arrive on 2025-05-07,0
Your order #558918 will arrive on 2025-05-22,0
Your order #704941 will arrive on 2025-05-16,0
Your order #416784 will arrive on 2025-05-13,0
Your order #130332 will arrive on 2025-05-14,0
Your order #417159 will arrive on 2025-05-13,0
Your order #847144 will arrive on 2025-05-07,0
Your order #533266 will arrive on 2025-05-22,0
Your order #496910 will arrive on 2025-05-24,0
Your order #224072 will arrive on 2025-05-09,0
Your order #73613 will arrive on 2025-05-14,0
Your order #179485 will arrive on 2025-05-13,0
Your order #479758 will arrive on 2025-05-22,0
Your order #806866 will arrive on 2025-05-24,0
Your order #852276 will arrive on 2025-05-20,0
Your order #690477 will arrive on 2025-05-16,0
Your order #57239 will arrive on 2025-05-16,0
Your order #540734 will arrive on 2025-05-07,0
Your order #732883 will arrive on 2025-05-04,0
Your order #998260 will arrive on 2025-05-13,0
Your order #978083 will arrive on 2025-05-05,0
Your order #756782 will arrive on 2025-05-01,0
Your order #328744 will arrive on 2025-05-16,0
Your order #537924 will arrive on 2025-05-15,0
Your order #16179 will arrive on 2025-05-07,0
Your order #135818 will arrive on 2025-05-10,0
Your order #874413 will arrive on 2025-05-25,0
Your order #105215 will arrive on 2025-05-09,0
Your order #267516 will arrive on 2025-05-22,0
Your order #351218 will arrive on 2025-05-17,0
Your order #708910 will arrive on 2025-05-17,0
Your order #603030 will arrive on 2025-05-13,0
Your order #606754 will arrive on 2025-05-25,0
Your order #691988 will arrive on 2025-05-03,0
Your order #688035 will arrive on 2025-05-07,0
Your order #956556 will arrive on 2025-05-16,0
Your order #291456 will arrive on 2025-05-23,0
Your order #904029 will arrive on 2025-05-25,0
Your order #927384 will arrive on 2025-05-10,0
Your order #110476 will arrive on 2025-05-08,0
Your order #365268 will arrive on 2025-05-09,0
Your order #112795 will arrive on 2025-05-12,0
Your order #5701 will arrive on 2025-05-02,0
Your order #815619 will arrive on 2025-05-12,0
Your order #968112 will arrive on 2025-05-04,0
Your order #960435 will arrive on 2025-05-17,0
Your order #226791 will arrive on 2025-05-07,0
Your order #425282 will arrive on 2025-05-18,0
Your order #623306 will arrive on 2025-05-01,0
Your order #542492 will arrive on 2025-05-01,0
Your order #561886 will arrive on 2025-05-08,0
Your order #157253 will arrive on 2025-05-08,0
Your order #944728 will arrive on 2025-05-03,0
Your order #969184 will arrive on 2025-05-22,0
Your order #371095 will arrive on 2025-05-12,0
Your order #447993 will arrive on 2025-05-01,0
Your order #767858 will arrive on 2025-05-07,0
Your order #943351 will arrive on 2025-05-20,0
Your order #45180 will arrive on 2025-05-12,0
Your order #909505 will arrive on 2025-05-01,0
Your order #516785 will arrive on 2025-05-15,0
Your order #663112 will arrive on 2025-05-10,0
Your order #946089 will arrive on 2025-05-18,0
Your order #528559 will arrive on 2025-05-19,0
Your order #634431 will arrive on 2025-05-13,0
Your order #426401 will arrive on 2025-05-08,0
Your order #53076 will arrive on 2025-05-21,0
Your order #367096 will arrive on 2025-05-08,0
Your order #680010 will arrive on 2025-05-08,0
Your order #700386 will arrive on 2025-05-14,0
Your order #148884 will arrive on 2025-05-02,0
Your order #39110 will arrive on 2025-05-19,0
Your order #739780 will arrive on 2025-05-13,0
Your order #85290 will arrive on 2025-05-24,0
Your order #365955 will arrive on 2025-05-25,0
Your order #759113 will arrive on 2025-05-11,0
Your order #14787 will arrive on 2025-05-09,0
Your order #433711 will arrive on 2025-05-25,0
Your order #219629 will arrive on 2025-05-21,0
Your order #173675 will arrive on 2025-05-03,0
Your order #729937 will arrive on 2025-05-18,0
Your order #614519 will arrive on 2025-05-10,0
Your order #584637 will arrive on 2025-05-16,0
Your order #945619 will arrive on 2025-05-10,0
Your order #517162 will arrive on 2025-05-14,0
Your order #988058 will arrive on 2025-05-13,0
Your order #41781 will arrive on 2025-05-01,0
Your order #516688 will arrive on 2025-05-09,0
Your order #587073 will arrive on 2025-05-06,0
Your order #107317 will arrive on 2025-05-12,0
Your order #874181 will arrive on 2025-05-02,0
Your order #635773 will arrive on 2025-05-11,0
Your order #212400 will arrive on 2025-05-04,0
Your order #895616 will arrive on 2025-05-19,0
Your order #687253 will arrive on 2025-05-23,0
Your order #864080 will arrive on 2025-05-22,0
Your order #686263 will arrive on 2025-05-23,0
Your order #417825 will arrive on 2025-05-24,0
Your order #938278 will arrive on 2025-05-14,0
Your order #542031 will arrive on 2025-05-22,0
Your order #716795 will arrive on 2025-05-02,0
Your order #189734 will arrive on 2025-05-12,0
Your order #161707 will arrive on 2025-05-20,0
Your order #825960 will arrive on 2025-05-13,0
Your order #57736 will arrive on 2025-05-17,0
Your order #794013 will arrive on 2025-05-07,0
Your order #257891 will arrive on 2025-05-05,0
Your order #407321 will arrive on 2025-05-15,0
Your order #537510 will arrive on 2025-05-25,0
Your order #373544 will arrive on 2025-05-02,0
Your order #500026 will arrive on 2025-05-10,0
Your order #713436 will arrive on 2025-05-16,0
Your order #702954 will arrive on 2025-05-02,0
Your order #261282 will arrive on 2025-05-21,0
Your order #302631 will arrive on 2025-05-25,0
Your order #538059 will arrive on 2025-05-17,0
Your order #808199 will arrive on 2025-05-14,0
Your order #547147 will arrive on 2025-05-01,0
Your order #946365 will arrive on 2025-05-13,0
Your order #601065 will arrive on 2025-05-10,0
Your order #903050 will arrive on 2025-05-09,0
Your order #108199 will arrive on 2025-05-07,0
Your order #319267 will arrive on 2025-05-01,0
Your order #758674 will arrive on 2025-05-07,0
Your order #686114 will arrive on 2025-05-17,0
Your order #125279 will arrive on 2025-05-22,0
Your order #51627 will arrive on 2025-05-21,0
Your order #514278 will arrive on 2025-05-16,0
Your order #2876 will arrive on 2025-05-12,0
Your order #284781 will arrive on 2025-05-21,0
Your order #418610 will arrive on 2025-05-18,0
Your order #488929 will arrive on 2025-05-14,0
Your order #264830 will arrive on 2025-05-22,0
Your order #451645 will arrive on 2025-05-14,0
Your order #730161 will arrive on 2025-05-20,0
Your order #669801 will arrive on 2025-05-15,0
Your order #158928 will arrive on 2025-05-04,0
Your order #335867 will arrive on 2025-05-12,0
Your order #491574 will arrive on 2025-05-02,0
Your order #587713 will arrive on 2025-05-17,0
Your order #119911 will arrive on 2025-05-07,0
Your order #353357 will arrive on 2025-05-15,0
Your order #88149 will arrive on 2025-05-03,0
Your order #574722 will arrive on 2025-05-25,0
Your order #95609 will arrive on 2025-05-10,0
Your order #333025 will arrive on 2025-05-10,0
Your order #81616 will arrive on 2025-05-23,0
Your order #41824 will arrive on 2025-05-14,0
Your order #506006 will arrive on 2025-05-09,0
Your order #608013 will arrive on 2025-05-10,0
Your order #292083 will arrive on 2025-05-08,0
Your order #579132 will arrive on 2025-05-07,0
Your order #959399 will arrive on 2025-05-19,0
Your order #714598 will arrive on 2025-05-09,0
Your order #422406 will arrive on 2025-05-07,0
Your order #768197 will arrive on 2025-05-12,0
Your order #741859 will arrive on 2025-05-15,0
Your order #812340 will arrive on 2025-05-12,0
Your order #974091 will arrive on 2025-05-11,0
Your order #244249 will arrive on 2025-05-10,0
Your order #201793 will arrive on 2025-05-22,0
Your order #50578 will arrive on 2025-05-10,0
Your order #524511 will arrive on 2025-05-09,0
Your order #711526 will arrive on 2025-05-05,0
Your order #144922 will arrive on 2025-05-24,0
Your order #837521 will arrive on 2025-05-09,0
Your order #412349 will arrive on 2025-05-13,0
Your order #273313 will arrive on 2025-05-12,0
Your order #567846 will arrive on 2025-05-05,0
Your order #370629 will arrive on 2025-05-15,0
Your order #956480 will arrive on 2025-05-17,0
Your order #567009 will arrive on 2025-05-02,0
Your order #506074 will arrive on 2025-05-12,0
Your order #937271 will arrive on 2025-05-23,0
Your order #773540 will arrive on 2025-05-09,0
Your order #741853 will arrive on 2025-05-18,0
Your order #225158 will arrive on 2025-05-13,0
Your order #158990 will arrive on 2025-05-11,0
Your order #520546 will arrive on 2025-05-05,0
Your order #571427 will arrive on 2025-05-01,0
Your order #809574 will arrive on 2025-05-01,0
Your order #595545 will arrive on 2025-05-07,0
Your order #280254 will arrive on 2025-05-22,0
Your order #573167 will arrive on 2025-05-02,0
Your order #514350 will arrive on 2025-05-20,0
Your order #360147 will arrive on 2025-05-07,0
Your order #255453 will arrive on 2025-05-01,0
Your order #574779 will arrive on 2025-05-24,0
Your order #727330 will arrive on 2025-05-16,0
Your order #248021 will arrive on 2025-05-05,0
Your order #209590 will arrive on 2025-05-01,0
Your order #599380 will arrive on 2025-05-13,0
Your order #796484 will arrive on 2025-05-21,0
Your order #234447 will arrive on 2025-05-22,0
Your order #758878 will arrive on 2025-05-21,0
Your order #439884 will arrive on 2025-05-07,0
Your order #305168 will arrive on 2025-05-24,0
Your order #971640 will arrive on 2025-05-22,0
Your order #744637 will arrive on 2025-05-05,0
Your order #991894 will arrive on 2025-05-03,0
Your order #311420 will arrive on 2025-05-19,0
Your order #135749 will arrive on 2025-05-02,0
Your order #33907 will arrive on 2025-05-15,0
Your order #640420 will arrive on 2025-05-13,0
Your order #617858 will arrive on 2025-05-24,0
Your order #907047 will arrive on 2025-05-20,0
Your order #183760 will arrive on 2025-05-24,0
Your order #426561 will arrive on 2025-05-25,0
Your order #837894 will arrive on 2025-05-09,0
Your order #504039 will arrive on 2025-05-21,0
Your order #616377 will arrive on 2025-05-15,0
Your order #300301 will arrive on 2025-05-02,0
Your order #359809 will arrive on 2025-05-12,0
Your order #408917 will arrive on 2025-05-17,0
Your order #105067 will arrive on 2025-05-23,0
Your order #482524 will arrive on 2025-05-09,0
Your order #833364 will arrive on 2025-05-21,0
Your order #336330 will arrive on 2025-05-08,0
Your order #345221 will arrive on 2025-05-12,0
Your order #248533 will arrive on 2025-05-09,0
Your order #741667 will arrive on 2025-05-25,0
Your order #305189 will arrive on 2025-05-17,0
Your order #6173 will arrive on 2025-05-17,0
Your order #31598 will arrive on 2025-05-14,0
Your order #353938 will arrive on 2025-05-04,0
Your order #43231 will arrive on 2025-05-12,0
Your order #959726 will arrive on 2025-05-03,0
Your order #361651 will arrive on 2025-05-19,0
Your order #962011 will arrive on 2025-05-20,0
Your order #781122 will arrive on 2025-05-03,0
Your order #136476 will arrive on 2025-05-13,0
Your order #247501 will arrive on 2025-05-09,0
Your order #560118 will arrive on 2025-05-08,0
